데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
2012,2015,6.44,22,1,1,0,0,0.5,50.333333333333336,56,7,30,3,32,41,36,1.71,0,0,0,0,237,966,0.286,10,2,3,5,0,4,0,5,0,1,5,0,0,2,51,62,0.302,43.9,19.2,5.72,5.36,0.38,0.464,0.844,22,5,50.333333333333336,1,1,4,8,0,0.923,3000,0.0,0,0.0305498982,0.0492165649,0,56.333333333333336,0.0,1992,3,2,24,0,0,0,0,0,0,0,0,1,0,0
2012,2018,6.04,33,2,2,2,1,0.5,47.66666666666666,61,10,18,4,36,33,32,1.66,0,0,0,1,218,824,0.313,12,1,0,1,0,2,0,3,1,1,10,6,0,8,41,58,0.34,25.0,17.3,6.8,3.4,0.381,0.538,0.919,33,3,47.66666666666666,0,2,5,4,0,1.0,4900,0.0,0,0.119911177,0.169127742,0,104.0,0.0,1992,3,2,27,0,0,0,0,0,0,0,0,1,0,0
2012,2019,4.5,33,8,3,0,3,0.727,70.0,77,5,23,0,50,36,35,1.43,0,0,1,0,300,1077,0.283,15,0,1,4,0,3,0,5,3,5,4,2,0,7,86,63,0.326,32.6,15.4,6.43,2.96,0.334,0.393,0.727,33,5,70.0,0,1,3,12,0,1.0,5600,0.0,0,0.125256674,0.294384416,0,174.0,0.0,1992,3,2,28,0,0,0,0,0,0,0,0,1,0,0
2012,2020,4.22,53,7,0,0,10,1.0,64.0,70,1,22,5,40,34,30,1.44,0,0,0,2,281,1039,0.282,14,1,4,2,1,3,0,2,0,7,2,10,0,6,80,60,0.33,19.6,16.2,5.63,3.09,0.35,0.359,0.709,53,2,64.0,1,3,2,14,2,0.941,8000,0.71,0,0.0981818182,0.392566234,0,238.0,0.0,1992,3,2,29,0,0,0,0,0,0,0,0,1,0,0
2004,2012,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,1.0,0,0,0,0,3,10,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.333,10.0,10.0,0.0,0.0,0.333,0.333,0.666,1,0,1.0,0,0,0,0,0,0.0,2500,0.033,0,0.0,0.0,0,1.0,0.0,1985,5,23,28,1,0,0,0,0,0,0,0,0,0,0
1999,2002,5.79,10,0,1,0,0,0.0,14.0,16,3,1,0,6,9,9,1.21,0,0,0,0,55,156,0.32,3,0,2,2,0,0,0,0,0,0,7,0,0,2,11,19,0.302,15.6,11.1,3.86,0.64,0.321,0.56,0.881,10,0,14.666666666666666,0,0,0,4,0,1.0,3700,0.018,0,0.0163934426,0.0163934426,0,14.0,0.0,1975,4,7,28,0,0,0,0,0,1,0,0,0,0,0
2012,2012,3.12,43,3,4,0,7,0.429,69.33333333333333,54,4,22,11,54,26,24,1.1,0,0,1,0,281,1132,0.224,8,0,3,4,0,3,0,4,0,3,8,8,0,8,68,69,0.267,26.3,16.3,7.01,2.86,0.313,0.307,0.62,43,4,69.33333333333333,1,0,4,15,3,0.95,2400,1.521,0,0.0539828835,0.0539828835,0,69.33333333333333,0.0,1993,6,25,20,0,0,0,0,0,0,0,0,1,0,0
2012,2013,3.21,69,5,0,1,27,1.0,67.33333333333333,64,7,25,8,56,27,24,1.32,0,0,0,1,287,1126,0.257,5,0,5,0,0,4,0,0,0,5,13,30,0,7,80,49,0.306,16.3,16.7,7.49,3.34,0.344,0.361,0.705,69,0,67.33333333333333,1,1,5,16,2,0.955,5000,1.76,0,0.0818083961,0.13579128,0,136.66666666666666,0.0,1993,6,25,21,0,0,0,0,0,0,0,0,1,0,0
2012,2014,3.2,66,4,2,2,31,0.667,78.66666666666667,75,6,31,4,83,30,28,1.35,0,0,0,3,342,1455,0.247,9,1,2,1,1,2,0,0,0,4,7,34,0,4,88,59,0.319,22.0,18.5,9.5,3.55,0.324,0.342,0.666,66,0,78.66666666666667,1,0,8,10,1,0.947,12500,3.241,0,0.154285714,0.290076994,0,215.3333333333333,0.0,1993,6,25,22,0,0,0,0,0,0,0,0,1,0,0
2012,2015,4.82,45,11,4,0,10,0.733,123.33333333333331,126,14,41,13,122,70,66,1.35,0,0,6,0,542,2180,0.265,18,2,9,3,0,3,1,17,8,3,3,11,0,3,116,115,0.327,48.4,17.7,8.9,2.99,0.338,0.399,0.737,45,17,123.33333333333331,2,1,8,16,0,0.923,30000,2.001,0,0.358452138,0.648529132,0,338.66666666666663,0.0,1993,6,25,23,0,0,0,0,0,0,0,0,1,0,0
2012,2017,4.47,38,5,6,5,5,0.455,106.66666666666669,105,14,17,17,79,61,53,1.14,0,0,8,2,457,1640,0.254,22,2,3,7,0,3,0,13,4,1,11,12,0,7,140,96,0.278,43.2,15.4,6.67,1.43,0.306,0.419,0.725,38,13,106.66666666666669,0,0,5,18,0,1.0,25000,1.738,0,0.232649842,0.881178974,0,445.3333333333333,0.0,1993,6,25,25,0,0,0,0,0,0,0,0,1,0,0
2012,2018,4.79,30,11,7,0,0,0.611,169.0,208,22,49,20,105,98,90,1.52,0,0,12,0,756,2790,0.307,42,3,5,5,0,6,0,28,10,1,0,0,0,24,207,162,0.335,93.0,16.5,5.59,2.61,0.369,0.476,0.845,30,28,169.0,1,2,6,26,6,0.97,23000,2.828,0,0.15396003,1.035139004,0,614.3333333333333,0.0,1993,6,25,26,0,0,0,0,0,0,0,0,1,0,0
2012,2019,3.41,61,7,5,0,24,0.583,58.0,50,1,20,7,49,26,22,1.21,0,0,0,3,251,895,0.24,10,1,11,5,1,2,1,0,0,7,6,22,0,3,54,60,0.301,14.7,15.4,7.6,3.1,0.321,0.313,0.634,61,0,58.0,4,1,4,11,2,0.789,23000,0.837,0,0.0698151951,1.104954199,0,672.3333333333333,0.0,1993,6,25,27,0,0,0,0,0,0,0,0,1,0,0
2012,2020,4.98,25,7,9,0,0,0.438,135.66666666666666,141,10,37,14,109,77,75,1.31,0,0,9,0,587,2245,0.266,20,1,5,0,2,3,2,25,7,0,0,0,0,10,140,141,0.318,89.8,16.5,7.23,2.45,0.33,0.363,0.693,25,25,135.66666666666666,0,0,11,17,0,1.0,23000,0.866,0,0.108363636,1.213317835,0,807.9999999999999,0.0,1993,6,25,28,0,0,0,0,0,0,0,0,1,0,0
2008,2008,0.0,2,0,0,0,0,0.0,2.6666666666666665,3,0,2,0,1,0,0,1.88,0,0,0,0,11,44,0.333,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,2,0.375,22.0,16.5,3.38,6.75,0.455,0.333,0.788,2,0,2.6666666666666665,0,0,0,0,0,0.0,2000,0.074,0,0.000893655049,0.000893655049,0,2.6666666666666665,0.0,1985,3,8,24,0,0,0,0,0,0,0,0,0,1,0
2008,2012,5.23,16,0,0,0,2,0.0,10.333333333333334,4,2,5,3,6,6,6,0.87,0,0,0,0,42,176,0.129,0,0,2,1,0,0,0,0,0,0,3,2,0,1,14,8,0.083,11.0,17.0,5.23,4.35,0.3,0.323,0.623,16,0,10.333333333333334,0,0,0,1,0,1.0,2400,-0.051,0,0.00362080316,0.00451445821,0,13.0,0.0,1985,3,8,28,0,0,0,0,0,0,0,0,0,1,0
2008,2013,3.6,13,2,0,0,1,1.0,15.0,17,0,8,4,2,6,6,1.67,0,0,0,0,72,271,0.293,2,0,0,2,0,0,1,0,0,2,3,1,0,2,23,18,0.293,20.8,18.1,1.2,4.8,0.403,0.328,0.731,13,0,15.0,0,0,1,2,0,1.0,2700,0.226,0,0.00645855759,0.0109730158,0,28.0,0.0,1985,3,8,29,0,0,0,0,0,0,0,0,0,1,0
2008,2014,7.23,34,3,2,1,0,0.6,42.333333333333336,64,4,14,9,14,38,34,1.84,0,0,0,0,205,720,0.368,11,4,6,2,0,2,0,1,0,3,9,2,0,10,59,39,0.38,21.2,17.0,2.98,2.98,0.437,0.546,0.983,34,1,42.333333333333336,0,0,7,9,1,1.0,3300,0.066,0,0.0137142857,0.0246873015,0,70.33333333333334,0.0,1985,3,8,30,0,0,0,0,0,0,0,0,0,1,0
2008,2015,4.75,51,1,1,0,2,0.5,36.0,44,4,14,5,12,21,19,1.61,0,0,0,1,162,604,0.319,8,1,1,4,3,1,0,0,0,1,11,3,0,8,48,38,0.317,11.8,16.8,3.0,3.5,0.391,0.478,0.869,51,0,36.0,0,0,3,7,2,1.0,5100,0.37,0,0.0597420231,0.0844293246,0,106.33333333333334,0.0,1985,3,8,31,0,0,0,0,0,0,0,0,0,1,0
2008,2016,4.89,36,1,0,0,0,1.0,38.66666666666666,47,3,10,1,26,24,21,1.47,0,0,0,0,171,591,0.297,13,0,2,0,1,1,0,0,0,1,12,0,0,2,43,42,0.341,16.4,15.3,6.05,2.33,0.343,0.437,0.78,36,0,38.66666666666666,0,0,3,8,0,1.0,5100,0.514,0,0.0304568528,0.114886177,0,145.0,0.0,1985,3,8,32,0,0,0,0,0,0,0,0,0,1,0
2006,2006,2.23,30,18,6,1,0,0.75,201.66666666666663,159,11,52,2,204,57,50,1.05,6,1,18,0,800,3020,0.221,28,1,24,3,3,6,0,28,18,0,8,1,0,8,169,190,0.292,100.7,15.0,9.1,2.32,0.274,0.309,0.583,30,28,201.66666666666663,1,1,5,33,1,0.974,2000,7.794,0,1.0,1.0,3,201.66666666666663,0.0,1987,3,25,20,0,0,0,0,0,0,0,0,0,1,0
2006,2007,2.94,30,17,7,0,0,0.708,211.0,195,15,68,3,178,74,69,1.25,6,1,22,0,867,3349,0.251,39,1,17,1,4,6,0,30,17,0,6,0,0,19,240,166,0.307,111.6,15.9,7.59,2.9,0.313,0.361,0.674,30,30,213.0,1,3,6,28,2,0.971,10000,6.808,0,1.0,2.0,1,412.6666666666666,0.0,1987,3,25,21,0,0,0,0,0,0,0,0,0,1,0
2006,2008,3.31,26,14,7,0,0,0.667,165.66666666666666,144,12,67,1,143,66,61,1.27,2,1,16,0,684,2685,0.24,22,2,10,5,2,5,0,26,14,0,2,0,0,18,171,148,0.293,103.3,16.2,7.77,3.64,0.315,0.343,0.658,26,26,165.66666666666666,1,0,2,26,0,0.966,18000,4.627,0,0.492403932,2.492403932,0,578.3333333333333,0.0,1987,3,25,22,0,0,0,0,0,0,0,0,0,1,0
2006,2009,3.57,28,13,12,0,0,0.52,189.3333333333333,180,19,67,2,188,80,75,1.3,4,2,17,0,793,3064,0.254,28,0,12,3,3,4,1,27,12,1,4,0,0,22,218,126,0.319,109.4,16.2,8.94,3.18,0.319,0.374,0.693,28,27,188.66666666666663,0,0,6,25,1,1.0,24000,6.413,0,0.718019257,3.210423189,0,767.6666666666665,0.0,1987,3,25,23,0,0,0,0,0,0,0,0,0,1,0
2006,2010,1.82,25,16,4,0,0,0.8,192.66666666666663,149,11,45,9,187,42,39,1.01,5,3,23,0,756,2834,0.22,25,0,21,4,2,6,1,25,16,0,5,0,0,14,193,152,0.286,113.4,14.7,8.74,2.1,0.276,0.306,0.582,25,25,192.66666666666663,1,0,4,34,3,0.974,27000,9.198,0,1.0,4.210423189,1,960.3333333333331,0.0,1987,3,25,24,0,0,0,0,0,0,0,0,0,1,0
2006,2011,3.36,24,11,7,0,0,0.611,126.0,101,12,38,1,128,54,47,1.1,3,0,11,0,520,2006,0.217,17,1,12,3,0,6,0,18,11,0,5,0,0,3,122,118,0.271,83.6,15.9,9.14,2.71,0.276,0.335,0.611,24,18,126.0,0,0,4,18,0,1.0,40000,3.343,0,0.76984835,4.980271539,0,1086.333333333333,0.0,1987,3,25,25,0,0,0,0,0,0,0,0,0,1,0
2006,2012,2.66,27,9,9,0,0,0.5,182.66666666666663,153,12,46,5,210,58,54,1.09,1,0,22,0,734,2843,0.232,18,1,22,2,6,3,1,27,9,0,1,0,0,9,161,137,0.321,105.3,15.6,10.35,2.27,0.287,0.317,0.604,27,27,182.66666666666663,1,0,5,33,2,0.974,43000,6.539,0,1.0,5.980271539,0,1268.9999999999995,0.0,1987,3,25,26,0,0,0,0,0,0,0,0,0,1,0
1999,2002,3.79,32,8,8,1,0,0.5,133.0,134,6,58,7,95,64,56,1.44,0,0,8,0,580,2225,0.27,36,3,12,7,1,2,0,23,6,2,2,2,0,10,103,171,0.318,69.5,16.7,6.43,3.92,0.35,0.391,0.741,32,23,133.0,1,0,12,18,1,0.968,5700,2.918,0,0.0,0.0,0,133.0,0.0,1980,6,19,23,0,0,0,0,0,1,0,0,0,0,0
1999,2003,4.17,48,4,9,18,0,0.308,95.0,98,7,30,3,64,48,44,1.35,0,0,4,0,409,1602,0.273,21,1,11,6,3,4,0,10,1,3,34,23,1,6,84,119,0.31,33.4,16.9,6.06,2.84,0.329,0.396,0.725,48,10,95.0,0,0,3,12,0,1.0,9000,2.365,0,0.0793650794,0.0793650794,0,228.0,0.0,1980,6,19,24,0,0,0,0,0,1,0,0,0,0,0
1999,2004,3.59,54,4,5,32,1,0.444,47.66666666666666,45,7,13,0,39,19,19,1.22,0,0,0,0,199,782,0.247,4,0,2,2,1,4,0,0,0,4,51,40,4,1,33,67,0.275,14.5,16.4,7.36,2.45,0.294,0.385,0.679,54,0,47.66666666666666,0,0,0,7,0,1.0,11000,1.536,0,0.115151515,0.194516594,0,275.66666666666663,0.0,1980,6,19,25,0,0,0,0,0,1,0,0,0,0,0
1999,2007,2.08,6,2,1,0,0,0.667,17.333333333333332,13,0,8,2,11,4,4,1.21,0,0,0,0,70,236,0.224,3,0,2,0,0,1,0,3,2,0,0,1,0,5,17,17,0.277,39.3,13.6,5.71,4.15,0.338,0.276,0.614,6,3,17.333333333333332,0,0,0,1,0,1.0,11000,0.538,0,0.0284857571,0.223002352,0,292.99999999999994,0.0,1980,6,19,28,0,0,0,0,0,1,0,0,0,0,0
1999,2010,6.0,1,0,0,0,0,0.0,3.0,1,0,3,0,3,2,2,1.33,0,0,0,0,13,58,0.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,0.143,58.0,19.3,9.0,9.0,0.308,0.2,0.508,1,0,3.0,0,0,0,0,0,0.0,7500,0.028,0,0.0114591291,0.234461481,0,295.99999999999994,0.0,1980,6,19,31,0,0,0,0,0,0,0,1,0,0,0
2010,2010,4.93,32,1,5,0,0,0.167,69.33333333333333,63,9,46,1,57,43,38,1.57,0,0,2,0,299,1276,0.258,11,2,6,2,0,6,0,6,0,1,9,1,0,12,68,58,0.3,39.9,18.4,7.4,5.97,0.375,0.43,0.805,32,6,69.0,0,0,4,6,2,1.0,2400,0.508,0,0.0168067227,0.0168067227,0,69.33333333333333,0.0,1991,11,9,20,0,0,0,0,0,0,0,0,1,0,0
2010,2011,4.34,30,5,12,0,0,0.294,130.66666666666666,129,13,78,4,108,63,63,1.58,0,0,8,0,581,2469,0.267,21,1,10,6,0,7,0,25,5,0,3,0,0,11,137,115,0.315,82.3,18.9,7.44,5.37,0.37,0.395,0.765,30,25,130.66666666666666,0,0,5,15,2,1.0,4000,1.942,0,0.086529884,0.103336607,0,200.0,0.0,1991,11,9,21,0,0,0,0,0,0,0,0,1,0,0
2010,2012,4.23,13,1,1,0,3,0.5,38.333333333333336,38,0,11,0,31,21,18,1.28,0,0,2,0,162,622,0.264,9,0,5,2,0,0,0,5,1,0,1,3,0,1,31,46,0.33,47.8,16.2,7.28,2.58,0.312,0.326,0.638,13,5,38.333333333333336,1,0,1,5,0,0.857,7000,0.859,0,0.0707702436,0.17410685,0,238.3333333333333,0.0,1991,11,9,22,0,0,0,0,0,0,0,0,1,0,0
2010,2013,4.5,17,5,4,0,0,0.556,64.0,73,8,22,3,55,35,32,1.48,0,0,5,1,280,1081,0.296,14,0,6,2,0,2,0,10,5,0,4,2,0,6,68,53,0.349,63.6,16.9,7.73,3.09,0.358,0.449,0.807,17,10,64.0,2,0,5,9,0,0.875,6500,0.933,0,0.144241119,0.318347969,0,302.33333333333337,0.0,1991,11,9,23,0,0,0,0,0,0,0,0,1,0,0
2010,2014,5.91,20,9,4,0,1,0.692,85.33333333333333,96,12,48,5,51,59,56,1.69,0,0,4,0,402,1595,0.278,27,1,0,4,0,4,0,17,9,0,0,0,0,1,87,115,0.294,79.8,18.7,5.38,5.06,0.371,0.467,0.838,20,17,85.33333333333333,0,0,2,7,0,1.0,8500,0.825,0,0.130666667,0.449014636,0,387.6666666666667,0.0,1991,11,9,24,0,0,0,0,0,0,0,0,1,0,0
2010,2015,6.28,34,0,5,0,1,0.0,91.66666666666669,114,10,39,5,58,75,64,1.67,0,0,1,0,425,1680,0.302,19,1,1,3,0,9,0,13,0,0,12,1,0,4,119,89,0.333,49.4,18.3,5.69,3.83,0.373,0.438,0.811,34,13,91.66666666666669,0,0,8,6,0,1.0,11000,-0.492,0,0.2233537,0.672368336,0,479.33333333333337,0.0,1991,11,9,25,0,0,0,0,0,0,0,0,1,0,0
2010,2018,0.0,1,0,0,0,0,0.0,1.0,1,0,1,0,1,0,0,2.0,0,0,0,0,5,19,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.333,19.0,19.0,9.0,9.0,0.4,0.25,0.65,1,0,1.0,0,0,0,0,0,0.0,8800,0.042,0,0.0170244264,0.689392763,0,480.33333333333337,0.0,1991,11,9,28,0,0,0,0,0,0,0,0,1,0,0
2010,2020,4.2,10,1,1,0,0,0.5,15.0,13,1,11,0,13,7,7,1.6,0,0,0,0,63,273,0.25,1,0,0,0,0,0,0,2,0,1,3,0,0,4,9,17,0.316,27.3,18.2,7.8,6.6,0.381,0.327,0.708,10,2,15.0,0,0,0,0,0,0.0,8800,0.292,0,0.00436363636,0.693756399,0,495.33333333333337,0.0,1991,11,9,30,0,0,0,0,0,0,0,0,1,0,0
2010,2017,9.64,6,0,0,0,0,0.0,4.666666666666667,8,1,2,0,3,5,5,2.14,0,0,0,0,24,97,0.381,3,0,0,1,1,1,0,0,0,0,3,0,0,0,4,7,0.389,16.2,20.8,5.79,3.86,0.417,0.667,1.084,6,0,4.666666666666667,0,0,0,1,0,1.0,2700,-0.077,0,0.00867507886,0.0296274599,0,16.333333333333332,0.0,1991,5,8,27,0,0,0,0,1,0,0,0,0,0,0
2010,2019,2.33,21,0,0,0,0,0.0,27.0,21,1,12,4,23,7,7,1.22,0,0,0,0,111,424,0.223,6,0,0,1,1,0,0,0,0,0,10,0,0,5,16,35,0.282,20.2,15.7,7.67,4.0,0.333,0.319,0.652,21,0,27.0,0,0,2,6,1,1.0,2700,0.691,0,0.0164271047,0.0460545646,0,43.33333333333333,0.0,1991,5,8,29,0,1,0,0,0,0,0,0,0,0,0
2010,2020,23.14,3,0,0,0,0,0.0,2.333333333333333,5,0,1,1,1,6,6,2.57,0,0,0,0,14,55,0.417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0.455,18.3,23.6,3.86,3.86,0.5,0.5,1.0,3,0,2.333333333333333,0,0,0,0,0,0.0,4500,-0.208,0,0.0152727273,0.0613272919,0,45.66666666666666,0.0,1991,5,8,30,0,0,1,0,0,0,0,0,0,0,0
2018,2019,31.5,1,0,1,0,0,0.0,2.0,7,0,3,1,0,7,7,5.0,0,0,0,0,16,54,0.583,5,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0.583,54.0,27.0,0.0,13.5,0.688,1.167,1.855,1,1,2.0,0,0,0,0,0,0.0,2700,-0.396,0,0.0212183436,0.0212183436,0,2.0,0.0,1998,12,19,22,0,0,0,0,0,0,1,0,0,0,0
2018,2020,4.66,8,3,2,0,0,0.6,36.66666666666666,34,1,11,2,34,25,19,1.23,0,0,2,0,157,651,0.241,2,1,3,0,1,2,1,8,3,0,0,0,0,1,45,28,0.311,81.4,17.8,8.35,2.7,0.305,0.291,0.596,8,8,36.66666666666666,1,1,0,7,0,0.8749999999999999,2700,0.045,0,0.102545455,0.123763799,0,38.66666666666666,0.0,1998,12,19,23,0,0,0,0,0,0,1,0,0,0,0
1998,2002,5.68,26,5,6,0,1,0.455,77.66666666666667,100,9,22,2,46,51,49,1.57,0,0,3,0,345,1235,0.318,17,3,3,4,0,6,0,16,5,0,4,1,0,9,88,84,0.346,47.5,15.9,5.33,2.55,0.363,0.478,0.841,26,16,77.66666666666667,0,0,2,5,1,1.0,1700,0.816,0,0.0655737705,0.0655737705,0,77.66666666666667,0.0,1979,7,22,24,1,0,0,0,0,0,0,0,0,0,0
1998,2003,4.88,27,6,7,0,1,0.462,90.33333333333331,82,16,44,9,44,54,49,1.39,2,0,7,0,397,1468,0.245,10,1,4,5,0,2,0,19,6,0,3,1,0,8,115,99,0.236,54.4,16.3,4.38,4.38,0.344,0.424,0.768,27,19,90.33333333333331,2,0,8,14,2,0.917,2800,0.417,0,0.0952380952,0.160811866,0,168.0,0.0,1979,7,22,25,1,0,0,0,0,0,0,0,0,0,0
1998,2004,5.33,31,8,12,1,0,0.4,145.33333333333334,159,14,61,13,86,94,86,1.51,1,0,9,0,650,2429,0.282,34,4,10,3,1,9,0,26,8,0,4,0,0,15,165,156,0.311,78.4,16.7,5.33,3.78,0.364,0.432,0.796,31,26,149.33333333333334,0,1,18,21,0,1.0,4400,1.585,0,0.0727272727,0.233539138,0,313.33333333333337,0.0,1979,7,22,26,1,0,0,0,0,0,0,0,0,0,0
1998,2005,4.68,23,3,8,0,0,0.273,92.33333333333331,99,14,52,11,68,52,48,1.64,0,0,5,0,424,1684,0.28,15,0,7,1,0,1,0,18,3,0,0,0,0,9,99,88,0.313,73.2,18.2,6.63,5.07,0.388,0.442,0.83,23,18,92.33333333333331,1,2,4,15,3,0.95,6000,0.692,0,0.0108303249,0.244369463,0,405.6666666666667,0.0,1979,7,22,27,1,0,0,0,0,0,0,0,0,0,0
1998,2006,2.76,10,3,2,0,0,0.6,58.66666666666666,54,5,36,1,32,19,18,1.53,0,0,4,0,263,1052,0.243,5,0,4,0,1,3,0,10,3,0,0,0,0,4,59,77,0.265,105.2,17.9,4.91,5.52,0.351,0.333,0.684,10,10,58.66666666666666,1,0,4,7,1,0.917,6500,0.951,0,0.0328719723,0.277241436,0,464.33333333333337,0.0,1979,7,22,28,1,0,0,0,0,0,0,0,0,0,0
1998,2010,5.4,3,0,1,0,0,0.0,11.666666666666666,8,2,8,1,10,7,7,1.37,0,0,0,0,49,231,0.205,2,0,1,0,0,0,0,3,0,0,0,0,0,3,12,9,0.222,77.0,19.8,7.71,6.17,0.354,0.41,0.764,3,3,11.666666666666666,0,0,0,1,0,1.0,3800,0.071,0,0.00611153552,0.283352971,0,476.00000000000006,0.0,1979,7,22,32,0,0,1,0,0,0,0,0,0,0,0
2010,2010,9.39,5,0,0,0,0,0.0,7.666666666666667,10,1,4,1,5,8,8,1.83,0,0,0,0,36,157,0.333,2,0,0,1,0,1,0,0,0,0,5,0,0,2,6,10,0.36,31.4,20.5,5.87,4.7,0.417,0.5,0.917,5,0,7.666666666666667,0,0,0,1,1,1.0,2400,-0.068,0,0.0,0.0,0,7.666666666666667,0.0,1991,10,2,20,0,0,0,0,0,0,0,0,1,0,0
2010,2012,3.6,6,0,0,0,0,0.0,10.0,10,1,5,1,7,8,4,1.5,0,0,0,0,45,172,0.278,2,0,2,1,1,2,0,0,0,0,4,0,0,2,6,14,0.31,28.7,17.2,6.3,4.5,0.372,0.417,0.789,6,0,10.0,0,0,0,2,0,1.0,2400,-0.029,0,0.0,0.0,0,17.666666666666668,0.0,1991,10,2,22,0,0,0,0,0,0,0,0,1,0,0
2010,2015,7.04,13,0,2,0,1,0.0,15.333333333333334,20,2,10,3,11,14,12,1.96,0,0,0,0,79,331,0.317,5,0,1,2,0,4,0,1,0,0,7,1,0,0,12,22,0.346,25.5,21.6,6.46,5.87,0.423,0.492,0.915,13,1,15.333333333333334,1,0,2,1,0,0.75,2800,-0.118,0,0.00135777325,0.00135777325,0,33.0,0.0,1991,10,2,25,0,0,0,0,0,0,0,0,1,0,0
2010,2016,5.26,34,1,5,0,0,0.167,63.333333333333336,71,9,29,6,28,44,37,1.58,0,0,1,0,288,1109,0.291,7,2,6,3,0,5,0,4,1,0,11,0,0,6,58,90,0.295,32.6,17.5,3.98,4.12,0.376,0.447,0.823,34,4,63.333333333333336,0,2,2,10,2,1.0,3400,0.499,0,0.00169204738,0.00304982063,0,96.33333333333334,0.0,1991,10,2,26,0,0,0,0,0,0,0,0,1,0,0
2010,2017,12.0,5,1,0,0,0,1.0,6.0,13,1,2,0,5,8,8,2.5,0,0,0,0,32,103,0.448,2,0,1,0,0,0,0,0,0,1,2,0,0,0,4,7,0.522,20.6,17.2,7.5,3.0,0.484,0.621,1.105,5,0,6.0,0,0,0,0,0,0.0,4200,-0.191,0,0.0323343849,0.0353842055,0,102.33333333333334,0.0,1991,10,2,27,0,0,0,0,0,0,0,0,1,0,0
2010,2018,5.43,21,2,3,0,0,0.4,53.0,60,7,24,7,39,38,32,1.58,0,0,2,0,247,1012,0.28,11,1,0,2,0,3,1,9,2,0,7,1,0,3,41,76,0.312,48.2,19.1,6.62,4.08,0.368,0.439,0.807,21,9,53.0,1,0,0,5,0,0.833,4500,0.062,0,0.0155440415,0.050928247,0,155.33333333333334,0.0,1991,10,2,28,0,0,0,1,0,0,0,0,0,0,0
2010,2019,3.68,44,0,2,0,7,0.0,51.333333333333336,49,5,16,4,32,23,21,1.27,0,0,0,1,215,843,0.259,11,0,2,4,0,3,0,0,0,0,7,10,0,6,46,66,0.282,19.2,16.4,5.61,2.81,0.324,0.397,0.721,44,0,51.333333333333336,2,2,4,9,1,0.867,4500,0.0,0,0.0130047912,0.0639330382,0,206.66666666666669,0.0,1991,10,2,29,0,0,0,1,0,0,0,0,0,0,0
2010,2020,4.89,33,1,1,0,4,0.5,35.0,29,4,25,2,37,19,19,1.54,0,0,0,1,155,674,0.232,6,0,2,1,0,3,0,0,0,1,9,5,0,4,15,45,0.294,20.4,19.3,9.51,6.43,0.366,0.376,0.742,33,0,35.0,0,1,0,2,0,1.0,9000,0.482,0,0.0130909091,0.0770239473,0,241.66666666666669,0.0,1991,10,2,30,0,0,0,1,0,0,0,0,0,0,0
2010,2011,0.0,1,0,0,0,0,0.0,2.0,0,0,1,1,0,0,0,0.5,0,0,0,0,7,25,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,25.0,12.5,0.0,4.5,0.286,0.0,0.286,1,0,2.0,0,0,1,1,1,1.0,2400,0.04,0,0.0169491525,0.0169491525,0,2.0,0.0,1987,2,7,25,0,0,0,0,0,0,0,0,1,0,0
2010,2015,9.0,1,0,0,0,0,0.0,1.0,2,1,1,0,1,1,1,3.0,0,0,0,0,6,21,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333,21.0,21.0,9.0,9.0,0.5,1.0,1.5,1,0,1.0,0,0,0,0,0,0.0,2700,-0.009,0,0.000678886626,0.0176280391,0,3.0,0.0,1987,2,7,29,0,0,0,0,0,0,0,0,1,0,0
